,UnixTimestamp_x,EUR,GBP,CHF,AUD,CAD,JPY,CNY,RAI
2022-02-27,1645920000,1.1182305120377514,1.337264892116155,1.078882493513219,0.7185379190423327,0.7839847593362784,0.008653625503037414,0.1583005110415398,3.0207092384183154
2022-02-28,1646006400,1.1215540252573966,1.3421917992081067,1.0896771613474077,0.7259997197641082,0.7894435607062362,0.008690060460052842,0.15849375146309544,3.0205021201024316
2022-03-01,1646092800,1.1132758140829389,1.3332089005026198,1.0886154770639607,0.7258000130644002,0.7855243571465043,0.008708449505501146,0.15841584158415842,3.0202576541134407
2022-03-02,1646179200,1.1113333777866683,1.3396475387325595,1.0864369214723393,0.7293600230477767,0.7907951445178126,0.008657035022641176,0.15820026318195785,3.020005506393775
2022-03-03,1646265600,1.1065631366196047,1.3350065415320533,1.0892059688487092,0.7334997399743423,0.7891569830528539,0.008659581102982448,0.15822281601487043,3.0198359959561047
2022-03-05,1646438400,1.0947686480154581,1.3227495730825753,1.0912789352609684,0.7371000126781202,0.7851635495673749,0.008709660337182307,0.15828535176703434,3.0196122228108684
2022-03-06,1646524800,1.0870746820306554,1.3209428890341925,1.086743897933013,0.7391939090421895,0.7858299149732032,0.00870015370909564,0.1582853768212909,3.0195177578019137
2022-03-07,1646611200,1.0864959419376568,1.3111297874265275,1.08047951680956,0.7328348102397542,0.7811309995742837,0.00866727641534067,0.15820772167591338,3.019391412028023
2022-03-08,1646697600,1.08965697598396,1.3097662722087244,1.0755290258395849,0.7268154942527064,0.7758854793032548,0.008641138089041864,0.15826037661854866,3.0192703308523234
2022-03-09,1646784000,1.1072480457071994,1.31837418096004,1.07939489122398,0.7315599345107547,0.7811248979655602,0.00862697373620507,0.15828550209269263,3.019162425011055
2022-03-10,1646870400,1.101382234704554,1.3104047447134997,1.0759178386101724,0.7366748413018224,0.7839909057054938,0.008607187204445331,0.1581803189199954,3.0190217407957216
2022-03-11,1646956800,1.091202723641998,1.3041244239030358,1.0667895608240736,0.7292818324227035,0.7835025698884291,0.008525848047987906,0.15773358293095496,3.0188493348173653
2022-03-12,1647043200,1.091202723641998,1.3041244239030358,1.069948984832403,0.7292818324227035,0.7835025698884291,0.008525848047987906,0.15773358293095496,3.0187683767895352
2022-03-13,1647129600,1.0937687991512355,1.3052359540295897,1.0700108071091516,0.7298124746846298,0.7853084495262627,0.008508248095647751,0.15773375709032955,3.0187073678026457
2022-03-14,1647216000,1.0944870686352839,1.3010414837077082,1.0656322929210047,0.7197662199317661,0.7799673193693184,0.008458592541967604,0.15709934286915872,3.0185492814430317
2022-03-15,1647302400,1.0969001601474233,1.3045888914255894,1.0628912768512908,0.7190850936536427,0.7830914885786106,0.008453298030557388,0.15697103664614429,3.0184041308679523
2022-03-16,1647388800,1.1022320198401763,1.3140863486139676,1.0620390086927893,0.7289559528365499,0.7882891760013243,0.008411563184125576,0.15742327071717793,3.0182711982258197
2022-03-18,1647561600,1.1062558769843465,1.3180996166966314,1.0729279882922098,0.7424682167918096,0.7931157552444779,0.008388344093901136,0.1572029445997959,3.018042632678827
2022-03-19,1647648000,1.1062558769843465,1.3180996166966314,1.072847412131115,0.7424682167918096,0.7931157552444779,0.008388344093901136,0.1572029445997959,3.017931457651891
2022-03-20,1647734400,1.1041793187213602,1.31593665080963,1.071817105129181,0.7409608335512993,0.7935626200263463,0.00838482819671491,0.1572030434509212,3.017803053131422
2022-03-21,1647820800,1.101684365225994,1.3168464162024782,1.0706924703552023,0.7395902669920863,0.7943032570405055,0.00836051364186683,0.15733267001879653,3.017743913414418
2022-03-22,1647907200,1.1028398125172318,1.3263215135981112,1.0710938545990094,0.7461044023890263,0.794562017551875,0.008238724761408179,0.15707478990461476,3.0176627745491538
2022-03-23,1647993600,1.1007760471132146,1.3205852833976017,1.0743792773724978,0.7497499583888774,0.7960484156646407,0.008254809458360678,0.15692682047273576,3.0175905376149914
2022-03-24,1648080000,1.1009214712714541,1.3195223329154846,1.0758009337952106,0.7512007944699602,0.7986550648707577,0.00817347293962951,0.15704005872041876,3.0175373778203314
2022-03-25,1648166400,1.098357954857488,1.3190001978500294,1.0759444640505438,0.7408005535261736,0.8015710793154583,0.008191011773432682,0.1570770104600723,3.017450744952125
2022-03-26,1648252800,1.098357954857488,1.3190506528641208,1.076072979269454,0.7513001248660808,0.8008008008008007,0.008190340901645145,0.1570770104600723,3.0173553748073325
2022-03-28,1648425600,1.0993480865846552,1.3103154584466212,1.070984877693527,0.7499400047996161,0.7987954165119001,0.008086624111562031,0.15693167195003294,3.017190336213503
2022-03-29,1648512000,1.109188517680465,1.3094747042224013,1.0738946938863174,0.7514288419429546,0.800073606771823,0.008121992456650774,0.15712889062917865,3.017019354658338
2022-03-30,1648598400,1.1161087982856568,1.3137324452502004,1.08317600201904,0.7501256460457126,0.8010991079761433,0.008192323108369245,0.15753742537846002,3.016843206206242
2022-04-01,1648771200,1.1048454100302287,1.311389417087404,1.0803219359369092,0.7500001875000468,0.7987832932876643,0.008162796195222739,0.1571560043651652,3.016565102037095
2022-04-02,1648857600,1.1048454100302287,1.3114496108273281,1.080205238995409,0.7500001875000468,0.7987832932876643,0.008162796195222739,0.1571560043651652,3.0164122496786914
2022-04-03,1648944000,1.1045452035124537,1.310332627937602,1.0797946662462667,0.7486133808652924,0.7982693520447669,0.00815570859271511,0.15715605376120012,3.0162126708046793
2022-04-04,1649030400,1.0975502678022653,1.3114066147349646,1.079562690745233,0.7543799298728417,0.800842486295583,0.008142595742269257,0.15714866939864391,3.016030495583612
